Area,Name,Rating,Total Ratings,Address,Latitude,Longitude
Dharavi,Abhinav Family Bar and Reasaurant,4.0,71,"2RWX+762, Mahim - Sion Link Rd, Naya Nagar, Navrang Compound, Dharavi, Mumbai, Maharashtra 400017, India",19.0456292,72.848023
Dharavi,CAFE INDIA,4.5,4,"SHOP NO B7, DAMAR COMPANY, 90 Feet Rd, Mukund Nagar, Sion, Mumbai, Maharashtra 400017, India",19.0462652,72.8577506
Dharavi,Cafe Zam Zam,3.9,10,"2RVX+C2C, Dharavi Main Rd, Mahim East, Shammi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0435623,72.847506
Dharavi,SHABNAM TEA HOUSE,5.0,1,"9, Dharavi Main Rd, Chanda Bazar, Sheshwadi, Dharavi, Mumbai, Maharashtra 400017, India",19.0449559,72.8525669
Dharavi,The Sassy Café,3.8,54,"Jio World Drive, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.0537642,72.85167349999999
Dharavi,Labour Camp Irani Restaurant,3.7,1095,"2VP3+549, Matunga Labour Camp, Dharavi, Mumbai, Maharashtra 400019, India",19.035401,72.8528563
Dharavi,Humble Express,4.8,260,"R1, Ankita Apartments, Navghar Rd, Ambedkar Nagar, Mulund East, Mumbai, Maharashtra 400081, India",19.051199,72.8641837
Dharavi,Devraj Bar & Restaurant,3.7,66,"2VR4+RC8, 90 Feet Rd, Balaji Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0420361,72.8560766
Dharavi,Gurukripa,4.3,35428,"40, Rd Number 24, near Sies College Of Arts, Science & Commerce, Sion West, Sion, Mumbai, Maharashtra 400022, India",19.0429043,72.8618765
Dharavi,Cafe Azeez,5.0,1,"Jasmine Mill Rd, Baliga Nagar, kamla Nagar, Shammi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0417082,72.848399
Dharavi,Kareemi Restaurant,4.0,235,"46, Kuttiwadi Cross Rd, Habib Nagar, Sheshwadi, Dharavi, Mumbai, Maharashtra 400017, India",19.0441161,72.8514261
Dharavi,New Sahil Restaurant,4.2,29,"Rajendra Prasad Nagar, 60 Feet Road, opp. Hanware Height, Muslim Nagar, Matunga Labour Camp, Dharavi, Mumbai, Maharashtra 400019, India",19.0381036,72.8534197
Dharavi,I CAFE (Bandra West),4.7,261,"Ranwar, Bandra West, Mumbai, Maharashtra 400050, India",19.0519426,72.829369
Dharavi,Cafe BANDRA,4.2,967,"3R6J+XCM, Mumbai Pali, Village, Bandra West, Mumbai, Maharashtra 400050, India",19.0624709,72.8310496
Dharavi,Victory Cafe,4.2,25,"2VV7+XR4, Sion Railway Colony, Chunabhatti, Sion, Mumbai, Maharashtra 400022, India",19.0448923,72.8645847
Dharavi,PONDICHÉRY CAFÉ - ALL-DAY DINING,4.5,2570,"C 57, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.067784,72.8689718
Dharavi,Cafe Junction Veg And Nonveg,3.2,5,"2VW2+PVM, Sion-Bandra Link Rd, I Block BKC, Sheshwadi, Bandra East, Mumbai, Maharashtra 400017, India",19.0468493,72.8521323
Dharavi,Noor Mohammadi Restaurant Dharavi,3.4,24,"Dharavi Main Rd, Mahim East, Navrang Compound, Dharavi, Mumbai, Maharashtra 400017, India",19.043825,72.84833549999999
Dharavi,Cafe Golden Sweets & Milk Dairy,3.8,11,"3V28+52X, Station Marg, Dharavi Depot Rd, Naik Nagar, Sion West, Mumbai, Maharashtra 400022, India",19.0505066,72.8651084
Dharavi,Nude Food Cafe,4.5,774,"364, Dhuru Apartment, Swatantryaveer Savarkar Rd, Dadar West, Prabhadevi, Mumbai, Maharashtra 400028, India",19.0195391,72.8318982
Dharavi,Sudarshan Veg & Non Veg,3.9,482,"90 Feet Rd, Block Number 11, Transit Camp, Rajiv Gandhi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0423171,72.8567221
Dharavi,ZAM ZAM RESTAURANT,5.0,5,"lok seva co-operative society shop no1 90feet road, Dharavi, Mumbai, Maharashtra 400017, India",19.0462276,72.8596002
Dharavi,Apna family restaurant,3.6,211,"2VR4+H89, P.K. Kunte Nagar, Kamala Nehru Nagar, Rajiv Gandhi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0413589,72.85591749999999
Dharavi,Boojee Cafe,4.5,3809,"Shop No 6, New Kantwadi Rd, off Perry Cross Road, Bandra West, Mumbai, Maharashtra 400050, India",19.0605979,72.82439
Powai,Aromas Café & Bistro,4.3,9381,"Ventura Building, G6, Central Ave, opposite DMart, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1169277,72.9098968
Powai,Poetry by Love and Cheesecake,4.4,2129,"City Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1156838,72.9090305
Powai,Blue Tokai Coffee Roasters | Powai,4.2,397,"G-01, Ventura, Central Ave, near Hiranandani Business Park, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.117205,72.90968629999999
Powai,"Chaayos Cafe - Hiranandani, Powai",4.0,4099,"Unit No 07 Ground Floor, Ventura Building, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1160562,72.90897749999999
Powai,Lake View Cafe,4.7,7350,"The Westin Mumbai Powai Lake, Plot No 2 & 3B, Saki Vihar Rd, near Chinmayanand Ashram, Powai, Mumbai, Maharashtra 400087, India",19.1343351,72.90135289999999
Powai,CAFE DNA POWAI,4.7,22,"502, DNA 360, Knowledge Park Near Hiranandani Hospital, Powai, Mumbai, Maharashtra 400076, India",19.1201615,72.9163083
Powai,Powai Social,4.2,4372,"Delphi B Wing, 6, Orchard Ave, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1205079,72.90927820000002
Powai,Café Coffee Day,3.8,736,"Haiko Mall, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1186878,72.9113581
Powai,SHIRUCAFE IIT Bombay,4.5,853,"Powai campus, First floor between L1 & L2 building, IIT, Powai, Mumbai, Maharashtra 400076, India",19.1307887,72.9172407
Powai,Madeira & Mime Powai,4.5,6775,"Trans Ocean House, Lake Blvd Rd, Hiranandani Gardens, MHADA Colony 19, Powai, Mumbai, Maharashtra 400076, India",19.1200909,72.9070655
Powai,abCoffee Powai,4.8,172,"Anmol Building Pawai V Complex, Shop No. 29, Gems CHS Powai Vihar Complex, Lake Homes Private Rd, MHADA Colony 20, Powai, Mumbai, Maharashtra 400076, India",19.1164771,72.9015793
Powai,Cafe 92,4.1,333,"PC Saxena Auditorium, Academic Section, IIT Area, Powai, Mumbai, Maharashtra 400076, India",19.1321775,72.9159372
Powai,Café Coffee Day,4.0,1373,"3 & 4 Ground Floor, Jheel Darshan, Jogeshwari - Vikhroli Link Rd, opposite Powai Lake, Rambaug, MHADA Colony 20, Powai, Mumbai, Maharashtra 400076, India",19.1195766,72.9010912
Powai,Mia Cucina,4.2,2522,"G3, Transocean House, Hiranandani Business Park, Lake Blvd Rd, Hiranandani Gardens, MHADA Colony 19, Powai, Mumbai, Maharashtra 400076, India",19.1199886,72.9071051
Powai,The Sassy Spoon Powai,4.2,1327,"B-Wing, Delphi Building, Restaurant 1A Binge Central, 1st Floor, Orchard Ave, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1204914,72.9090513
Powai,"Theobroma Bakery and Cake Shop - Powai, Mumbai",4.4,4025,"SHOP NUMBER 8, GROUND FLOOR, Central Ave, next to Kotak Bank, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1156677,72.90893969999999
Powai,The Finch Mumbai,4.1,4794,"Shah Industrial Estate, Bus Stop, Saki Vihar Rd, opposite to Huntsman Building, next to John Baker, Ganesh Nagar, Marol, Andheri East, Mumbai, Maharashtra 400072, India",19.1149653,72.8888968
Powai,Bombay To Barcelona Library Cafe,4.6,2589,"Timmy Arcade, 778, Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059, India",19.1094204,72.88118109999999
Powai,Bayroute Powai,4.4,3358,"Office No. 4 (4th Floor, 4W94+WWF One Boulevard, Transocean House Lake Boulevard Road,Hiranandani Business Park, Lake Blvd Rd, Hiranandani Gardens, MHADA Colony 19, Powai, Mumbai, Maharashtra 400076, India",19.1201698,72.9070085
Powai,Starbucks,4.4,850,"Hiranandani Business Park, Prudential Building, Powai, Mumbai, Maharashtra 400076, India",19.116104,72.909806
Powai,ARC Powai │Lounge • Rooftop,4.6,147,"ARC Powai, Opp Powai Lake Adi Shankaracharya Marg, Jogeshwari - Vikhroli Link Rd, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.122349,72.9086351
Powai,Travancore Cafe,4.0,428,"Ground Floor, Travancore Cafe, near Datta Samant Bungalow, Chaitanya Nagar, IIT Market, Powai, Mumbai, Maharashtra 400076, India",19.1251616,72.9193495
Powai,SMOOR Lounge - Powai,4.4,342,"Shop G1A, Delphi, Hiranandani Business Park, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1198661,72.9089501
Powai,Eve,4.4,2632,"Sentinel, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1234246,72.9124696
Powai,Rude Lounge,4.2,16998,"B-Wing, SERVICE OFFICE, 8th Floor, South Avenue, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1109527,72.9082967
Powai,The 2nd wife café & restaurant,4.3,352,"Junction, Krishanlal Marwah Marg, Ansa Industrial Estate, Chandivali, Andheri East, Mumbai, Maharashtra 400072, India",19.1100461,72.88800379999999
Powai,Hitchki Powai,4.2,11298,"G5, Transocean house, Lake Boulevard Rd. Hiranandani Business Park, near Kaya skin clinic, Powai, Mumbai, Maharashtra 400076, India",19.1199167,72.9071313
Powai,Bombay Island Coffee Company | Vikhroli,4.6,284,"GODREJ ONE, Shop #4, Tower C, Retail Street, The Trees, Pirojshanagar, Vikhroli, Mumbai, Maharashtra 400079, India",19.0931472,72.9202385
Powai,Grandmama's Cafe - Ghatkopar,4.2,1699,"R City Mall, Ground Floor, Courtyard, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0993558,72.9163421
Powai,The Game Ranch,4.2,749,"1st floor, Delphi Building, Delphi Orchard Avenue, Unit No. 2, B-Wing, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1204914,72.9090513
Powai,Cafe coffee day (CCD),3.9,108,"opposite Kendriya Vidyalaya, IIT Area, Powai, Mumbai, Maharashtra 400076, India",19.1300053,72.9187901
Powai,Starbucks,4.5,316,"No G2, Ground Floor, Orchard Ave, Hiranandani Gardens, MHADA Colony 19, Powai, Mumbai, Maharashtra 400076, India",19.119739,72.9080499
Powai,Mirchi & Mime,4.6,12095,"Transocean House, Lake Blvd Rd, Hiranandani Gardens, MHADA Colony 19, Powai, Mumbai, Maharashtra 400076, India",19.1198088,72.90734119999999
Powai,Yuhi,3.9,673,"8th floor, Yuhi lounge, A-WING, SUPREME BUSINESS PARK, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1117472,72.9095143
Powai,Blue Tokai Coffee Roasters | Nahar,4.4,19,"Shop No 14, Amaryllis Tower, Nahar Amrit Shakti, LOK Milan Colony, Chandivali, Powai, Mumbai, Maharashtra 400072, India",19.1124703,72.8977069
Powai,Foo Powai,4.3,866,"B-Wing, Delphi Building, Ground Floor, Orchard Ave, Powai, Mumbai, Maharashtra 400076, India",19.1205588,72.90935139999999
Powai,Civil Engineering Students Lounge and Cafe,4.2,65,"3rd floor, Civil Dept, IIT Area, Powai, Mumbai, Maharashtra 400076, India",19.1326837,72.9164247
Powai,POMONACafe,4.6,29,"Hiranandani Business Park, shop no 121, First Floor, Powai Plaza, Mumbai, Maharashtra 400076, India",19.1189791,72.9125121
Powai,Gurukripa,4.2,9186,"Saki Vihar Rd, opp. 55 Corporate Avenue, Muranjan Wadi, Marol, Powai, Mumbai, Maharashtra 400072, India",19.1169634,72.88909939999999
Powai,THE WADAPAV CAFE - ELITE,4.0,43,"Shop No. 61, Galleria Shopping Mall, Central Ave, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1191569,72.91195909999999
Powai,JW Cafe,4.6,2453,"Chhatrapati Shivaji International Airport Area, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099, India",19.103168,72.877702
Powai,Elementaria Bakery Cafe,4.3,36,"DAFFODIL BUILDING, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1151279,72.907099
Powai,Third Wave Coffee,4.8,786,"R City Mall, G 73A, Lal Bahadur Shastri Marg, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0996976,72.9166685
Powai,Love & Latte R-City,4.5,808,"3rd, Lal Bahadur Shastri Marg, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0999087,72.9171456
Powai,Da Studio Cafe,4.6,93,"Ground floor , Plot No 1 , Compound. 1, Marol Cooperative Industrial Estate, Marol Maroshi Rd, Marol, Andheri East, Mumbai, Maharashtra 400059, India",19.1131891,72.8821277
Powai,Opa! Bar & Cafe,3.9,929,"Sakinaka Junction Hotel Peninsula Grand, Lokmanya Tilak Nagar, Andheri East, Mumbai, Maharashtra 400072, India",19.1024026,72.8884132
Powai,Sandwich Coffee House,4.6,5,"Shop 121, 1st Floor, Powai Plaza, Hiranandani Gardens, Sainath Nagar, Powai, Mumbai, Maharashtra 400076, India",19.123392,72.913145
Powai,Cafe O,4.1,259,"2, Sagar Pallazio, Sakinaka, Magan Nathuram Rd, opposite Hotel Chakra, Safed Pul, Andheri East, Mumbai, Maharashtra 400072, India",19.1033051,72.8863421
Powai,Chili's American Grill & Bar,4.0,7739,"Ventura Building, 13, Ventura Bldg Hiranandani Business Park, 400076, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1162981,72.9091613
Powai,Independence Brewing Company - Powai,4.4,1233,"Unit 1, Ground Floor, Ventura Building, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1162033,72.9090406
Powai,Cafe Unwind by INOX R-City Ghatkopar,4.5,172,"R City Mall, Lal Bahadur Shastri Marg, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0996607,72.9160211
Powai,Birdy's Bakery & Patisserie,4.2,168,"Lake Club, Lake Homes, Complex, Chandivali Farm Rd, Powai, Mumbai, Maharashtra 400076, India",19.1152393,72.9011218
Powai,Mantra Dining Bar,4.3,4724,"Powai Plaza, Hiranandani Gardens, Sainath Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1233253,72.9131088
Powai,Chaayos Cafe at IIT Bombay,3.4,39,"CTS No - 68, Nr Telephone Exchange Office IIT, Students' Residential Zone, IIT Area, Powai, Mumbai, Maharashtra 400076, India",19.1344778,72.9100394
Powai,maplepods@mumbai,3.5,61,"Saki Naka, Junction, Lokmanya Tilak Nagar, Andheri East, Mumbai, Maharashtra 400072, India",19.0998163,72.8891074
Powai,Sesami,4.2,539,"1st floor, Rodas Hotel, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1184598,72.9115652
Powai,Hangout Cakes & Gourmet Foods,4.5,156,"Jheel Darshan, Rambaug, MHADA Colony 20, Powai, Mumbai, Maharashtra 400076, India",19.1196121,72.9011986
Powai,Sassy Teaspoon,4.2,75,"B-Wing, Delphi Building, Restaurant 1A Binge Central, 1st, Orchard Ave, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1204914,72.9090513
Powai,ChEA canteen,4.9,18,"4WJ9+46H, IIT Area, Powai, Mumbai, Maharashtra 400076, India",19.1303072,72.91811109999999
Powai,Origami Japanese & Korean Restaurant,4.3,1671,"SERVICE OFFICE, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1112431,72.9087669
Chembur,"Le Cafe | Best European Cafe in Chembur, Mumbai",4.4,3152,"Jewel of chembur, Rd No. 1, opp. Bmc OFFice, near Natraj Cinema, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0615942,72.89974099999999
Chembur,Grandmama's All Day Cafe,4.2,10165,"Ground Floor, Sunny Estate, Sion - Trombay Rd, Chembur, Mumbai, Maharashtra 400071, India",19.053038,72.89768099999999
Chembur,71 TALES - BAR & CAFE,4.2,1460,"Unit 16-C, Sion - Trombay Rd, inside Asha Studio, near RK Studio, Union Park, Chembur, Mumbai, Maharashtra 400071, India",19.0474153,72.9069367
Chembur,Blue Tokai Coffee Roasters | Chembur,4.3,346,"Unit No.001 and 101, Ground, Ujagar Chambers, Compound, Deonar, Govandi East, Mumbai, Maharashtra 400088, India",19.0469871,72.91099439999999
Chembur,Nú-tree Smoothies Cafe,4.9,130,"shop 3, Nityanand Baug society, Chembur Colony, Azad Nagar, Chembur, Mumbai, Maharashtra 400074, India",19.0418268,72.8938323
Chembur,Shy Cafe and Bar,4.0,453,"Ground Floor, Cubic Mall, opp. BORLA SOCIETY, Vasant Vihar Complex, Chembur, Mumbai, Maharashtra 400074, India",19.0455665,72.9031014
Chembur,Tulum Coffee Bar - Chembur,4.4,29,"KUKREJA ARCADE, 19th Rd, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0603613,72.89891539999999
Chembur,The Bread Bar,4.2,664,"Unit No. 2 and 3, Shah Industrial Estate, Deonar, Chembur, Mumbai, Maharashtra 400088, India",19.0512018,72.9181163
Chembur,Cafenately Coffee - Chembur,4.6,101,"Shop No. 3, Coral Classic Commercial Complex, 20th Rd, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0596884,72.8989684
Chembur,Steamy Mugs,4.5,2253,"Bldg No: 11, Shop No: 1, Pushpanjali CHS, next to Krushna Classes, near Sahyadri Ground, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India",19.0701205,72.8975121
Chembur,Chembur cafe & Hotel,4.2,46,"Ramakrishna Chemburkar Marg, opp. jama masjid, Ashok Nagar, Collector Colony, Chembur, Mumbai, Maharashtra 400074, India",19.048492,72.893211
Chembur,Cafe Flavours,4.9,94,"Shop 7, Durga Sadan, Rd Number 12, Chembur West, Tilak Nagar, Kurla, Mumbai, Maharashtra 400089, India",19.0701826,72.8981756
Chembur,Greg’s Cafe,4.7,175,"Shop No. 102, 1st Floor, Yash Signature, the main road, opp. Telecom Factory Road, CHS, Deonar, On, Mumbai, Maharashtra 400088, India",19.0444645,72.91765989999999
Chembur,Third Wave Coffee,4.5,644,"Ground Floor, Vasudev Bhavan, 10th Road, Near, DK Sandu Marg, opposite Chembur Post office, Chembur, Mumbai, Maharashtra 400071, India",19.0565807,72.89781119999999
Chembur,"Parichai, Espress Yourself",4.6,504,"Building no. 15, Sarva Mangal towers, Shop no, 4, West, opp. Sahyadri Garden, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India",19.0693972,72.89692959999999
Chembur,Kayko Terrace Cafe,4.2,66,"2nd floor, Amul commercial society Ltd E, Rd No. 1, opp. BMC Office, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0612198,72.8993783
Chembur,Kerala Cafe,4.1,1338,"VN Purav Marg, next to Naturals Ice Cream, Diamond Garden, Chembur, Mumbai, Maharashtra 400071, India",19.052778,72.89959809999999
Chembur,Chembur SOCIAL,4.1,2057,"CG Rd Natraj Compound, Near, Chatrapati Shivaji Maharaj Chowk, Union Park, Chembur, Mumbai, Maharashtra 400074, India",19.0460424,72.9082384
Chembur,Cafe Old Friends,4.9,72,"Shop No. 26, Pink Corner, Nichaldas Market, Sindhi Society, Chembur, Mumbai, Maharashtra 400071, India",19.051893,72.88998339999999
Chembur,Poetry by Love and Cheesecake,4.2,278,"Shop no 4, Fairlawn CHS, VN Purav Marg, opp. K Star Mall, near Near Bank of Baroda, Dreamland Society, Borla, Union Park, Chembur, Mumbai, Maharashtra 400071, India",19.0514591,72.9020431
Chembur,Bean Kaffee,4.7,175,"Shop no.5, Bldg no.10, Durga Sadan, Society, Chembur West, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India",19.0701863,72.8980865
Chembur,Barista,4.0,1417,"Shop No 1, Garden Apartment, opp. K Star Mall, Dreamland Society, Borla, Union Park, Chembur, Mumbai, Maharashtra 400071, India",19.0519127,72.9007784
Chembur,The East End Deli,4.2,413,"Plot No, 70C, Central Ave Rd, Mahadeo Wadi, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0614822,72.9004301
Chembur,Bloom Cafe,4.6,121,"Shop 4, Bldg no 5, Matruchaya C.H.S, opposite Universal school, Gulshan Baug, Chembur West, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India",19.0693093,72.89945329999999
Chembur,Mani's cafe,4.3,1225,"opposite Fine arts, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0617241,72.89803719999999
Chembur,"Karma Sheesha and Restaurant, Chembur",4.7,251,"2nd Floor, Hotel Bahri Residency, Sion - Trombay Rd, near Diamond Garden, Dreamland Society, Borla, Union Park, Chembur, Mumbai, Maharashtra 400071, India",19.0518718,72.90108049999999
Chembur,The Art Cafe,4.8,84,"Bldg no 15 , shop no 9, 89, Chembur West, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India",19.0695808,72.8969408
Chembur,THE AMORE CAFE,5.0,17,"The Amore Cafe, Ganesh Estate Agency, CG Rd, near Golf Club, Chembur Camp, Indira Nagar, Chembur, Mumbai, Maharashtra 400074, India",19.0460129,72.8976106
Chembur,Café Coffee Day,4.0,1235,"Ground Floor, Patil Villa Building, Sion - Trombay Rd, Chembur, Mumbai, Maharashtra 400088, India",19.0441419,72.9186958
Chembur,Coffee Capital,4.9,170,"Monorail Pillar No. 20, Hub Town Seasons, A-4, Ramakrishna Chemburkar Marg, near Jain Temple, Postal Colony, Chembur, Mumbai, Maharashtra 400071, India",19.0597032,72.8964271
Chembur,R S Mani Cafe,3.5,142,"Shop no13&14, Rajkamal bldg, Tilak Nagar, Chembur, Mumbai-89, Mumbai, Maharashtra 400089, India",19.0704339,72.8987801
Chembur,Dessert Cloud,4.3,104,"CG Road, Next to Raj Restaurant Opposite Hira Stores, behind Krishna Restaurant, Chembur Camp, Mumbai, Maharashtra 400074, India",19.0456103,72.895062
Chembur,Nxt-Lvl All day : chembur,4.7,3269,"V N, VN Purav Marg, next to R K Studio, Union Park, Chembur, Mumbai, Maharashtra 400071, India",19.0466161,72.9069341
Chembur,Blend N Brew,4.4,1777,"70, Central Ave Rd, Near Ambedkar Garden, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0607172,72.90000119999999
Chembur,Starbucks,4.4,2583,"PN 57, Gr&1st Flr, Girivan Pristino Bldg Sy No 961 A, Road No 19, Kurla, Chembur, Mumbai, Maharashtra 400071, India",19.060486,72.89855399999999
Chembur,Paan world cafe,4.5,142,"CG Rd, near Kings snacks and bar, Camp(E), Chembur Colony, Chembur, Mumbai, Maharashtra 400074, India",19.0455205,72.89449359999999
Chembur,"Theobroma Bakery and Cake Shop - Chembur, Mumbai",4.2,1440,"Shop No. 20 & 21, Sri Sunder Co-op Hsg Soc Ltd V. N. Purav Marg, Sion - Trombay Rd, opp. Diamond Garden, near Saraswat Bank, Chembur, Mumbai, Maharashtra 400071, India",19.0521152,72.9002174
Chembur,Cafe Amar,3.7,207,"Cafe Amar, Amar Cinema Compound, W. T. P. Marg, Ghatla, Chembur, Mumbai, Maharashtra 400071, India",19.0527113,72.91034549999999
Chembur,Hashtag Kulhad,4.6,20,"Shop no 17, Pink Corner, Nichaldas Market, Sindhi Society, Chembur, Mumbai, Maharashtra 400071, India",19.0522579,72.89010019999999
Chembur,Spice Laundry,4.3,2578,"1st floor, Amul commercial society Ltd, E, Rd No. 1, opp. BMC Office, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0610617,72.8996971
Chembur,Mist cafe and lounge,4.6,19,"Shop no 14, Pestom Sagar Rd Number 4, opposite khushal tower, Chembur West, Pestom Sagar Colony, Chembur, Mumbai, Maharashtra 400089, India",19.0702774,72.90140509999999
Chembur,Cafe Irani Chaii,4.1,299,"Hemu Kalani Marg, beside Wasan Toyota, Sindhi Society, Chembur, Mumbai, Maharashtra 400071, India",19.0530027,72.8904194
Chembur,cafe quba,4.2,1788,"1, PL Lokhande Marg, Bhim wadhi, New Gautam Nagar, Govandi East, Mumbai, Maharashtra 400043, India",19.0608272,72.916294
Chembur,Coffee TakeAway,4.6,22,"MS Bldg No 22, Flat 768, Ground Floor Hari Om Co-op Housing Society, opposite Vijay General Store, Chembur Colony, Mumbai, Maharashtra 400074, India",19.0452711,72.8970463
Chembur,Cafe Udipi,4.0,2062,"72, HIRA BAUG, STATIO, opp. CANARA BANK, Chembur, Mumbai, Maharashtra 400071, India",19.0615507,72.9008315
Chembur,Cafe Zam Zam,3.5,293,"Shop Number 4, Vasinaka, Ramakrishna Chemburkar Marg, Chembur, Mumbai, Maharashtra 400074, India",19.031685,72.8970109
Chembur,The Chocolate Room,4.1,2538,"Shop No. 1, Ground Floor, Vallabh Vihar, Mahatma Gandhi Rd, opp. Kotak Mahindra Bank, Rajawadi Colony, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0783825,72.9038654
Chembur,Sukoon parlour,4.5,63,"3W96+233 G.M. Link Road Jay Ambe Nagar, Chembur West, Akruti Rising City, Mumbai, Maharashtra 400089, India",19.0675072,72.91016429999999
Chembur,Crazy for chai| Best Cafe In Tilaknagar | Fast Food Joint | Best Chai Spot,4.7,75,"Shop No.6, Building Number 15, Sarva Mangal CHS, opposite Sahyadri Grounds, Chembur West, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India",19.0695064,72.89691839999999
Chembur,Kyros Cafe,4.8,38,"Ghatkopar - Mahul Rd, opposite KRUSHAL TOWERS, near Bharat Petrol Pump, Chembur West, Pestom Sagar Colony, Chembur, Mumbai, Maharashtra 400089, India",19.0703526,72.901349
Chembur,Third Wave Coffee,4.9,420,"Equinox Tower 3, Lal Bahadur Shastri Road, Road, off BKC, Ambedkar Nagar, Kurla, Mumbai, Maharashtra 400070, India",19.0718611,72.8765556
Chembur,Yewale Amruttulya,4.2,1133,"Central Ave Rd, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0613323,72.9007258
Chembur,Just One More Game (The Gaming Cafe),5.0,369,"Shop no. 28, Nichaldas market, Sindhi Society, Chembur, Mumbai, Maharashtra 400071, India",19.0519083,72.8899976
Chembur,CAFE ALVI,4.1,1590,"baigan wadi, Jeejabai Bhosale Marg, Govandi Slums, Raman Mama Nagar, Govandi East, Mumbai, Maharashtra 400043, India",19.0595862,72.9234115
Chembur,We & Our Ventures (Cafenately Coffee - Head Office),5.0,16,"Hirabaug Kamawadi, Sion - Trombay Rd, opp. Radio Bar, Chembur, Mumbai, Maharashtra 400088, India",19.0461656,72.9082488
Chembur,The Cafe Hangout,5.0,4,"Opp Ranjeet Daa Dhaba, Sattu's Lane Dr.C.G.Road, Chembur Colony, Mumbai, Maharashtra 400074, India",19.0451762,72.8946236
Chembur,FREEZEIT,4.1,16,"Trishul Bunglows, Sindhi Society Rd Number 1, Sector 44A, Sindhi Society, Chembur, Mumbai, Maharashtra 400071, India",19.0484507,72.8877061
Chembur,abCoffee Chembur,5.0,2,"Grey Craving, next to MG Motors, Union Park, Chembur, Mumbai, Maharashtra 400074, India",19.0460376,72.9081513
